,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
26,,alberghinidaniele,,1554052859,"2024-03-27 07:54:39",0,💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,18027426622983301,https://www.instagram.com/alberghinidaniele/,https://www.instagram.com/p/C42vt6Io3Ys/c/18027426622983301
27,,saint_symbolism_gabriel,,53601878436,"2024-03-27 09:48:57",0,"Happy birthday ~😍🥳🎂",18292090528085679,https://www.instagram.com/saint_symbolism_gabriel/,https://www.instagram.com/p/C42vt6Io3Ys/c/18292090528085679
28,,evelynlezzier,,500227477,"2024-03-27 10:42:12",0,"Chiara ci spieghi questo cambio rotta?? Foto dei piccoli solo di spalle?? Siamo abituati a vederli sorridere con voi… non capiamo questo invece tuo nuovo modo di fare",17988278291465523,https://www.instagram.com/evelynlezzier/,https://www.instagram.com/p/C42vt6Io3Ys/c/17988278291465523
29,,porcelloparodi,,8915564563,"2024-03-27 11:20:56",0,"Auguri  Vittoria ❤️❤️❤️",18012248156464336,https://www.instagram.com/porcelloparodi/,https://www.instagram.com/p/C42vt6Io3Ys/c/18012248156464336
30,,aliyahooqwer,,48074699366,"2024-03-27 12:16:45",0,❤️❤️❤️❤️❤️❤️❤️,18000149015290230,https://www.instagram.com/aliyahooqwer/,https://www.instagram.com/p/C42vt6Io3Ys/c/18000149015290230
31,,luiginabaccelloni,,3918142593,"2024-03-27 12:58:02",0,"Bellissime tanti auguri a la bellissima Vitoria",18291410116089760,https://www.instagram.com/luiginabaccelloni/,https://www.instagram.com/p/C42vt6Io3Ys/c/18291410116089760
32,,a.angy__,,4482796710,"2024-03-27 14:00:15",0,"@faccadioelvira Fedez ha detto che non vuole che fa vedere i figli, informati prima di parlare. In caso di divorzio in corso  può succedere",18020326739111087,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18020326739111087
33,,a.angy__,,4482796710,"2024-03-27 14:00:45",0,"@faccadioelvira sempre pronti a fare le iene eh, dove finiremo con gente come voi",17876647154999006,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/17876647154999006
34,,a.angy__,,4482796710,"2024-03-27 14:02:59",0,"@loredana.gadaleta sempre pronti a fare le iene state",18002850854588945,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18002850854588945
35,,a.angy__,,4482796710,"2024-03-27 14:03:23",0,"@danj318 sempre pronti a fare le iene",18300217750198295,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18300217750198295
36,,danj318,,219883972,"2024-03-27 14:04:57",0,"@a.angy__ se questa semplice conservazione ti sembra essere un commento da iene....ho paura che tu i commenti da vera iena non li conosci proprio 😂",17950894040780047,https://www.instagram.com/danj318/,https://www.instagram.com/p/C42vt6Io3Ys/c/17950894040780047
37,,a.angy__,,4482796710,"2024-03-27 14:05:12",0,"Fedez ha detto che non vuole che fa vedere i figli, informati prima di parlare. In caso di divorzio in corso  può succedere. Ma se lei vuole mostrare i figli di spalle che cazzo ti importa",18073009348478289,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18073009348478289
38,,a.angy__,,4482796710,"2024-03-27 14:07:48",0,"@alessiodancelli Fedez ha detto che non vuole che fa vedere i figli, informati prima di parlare. In caso di divorzio in corso  può succedere. Però fatti i cazzi tuoi che campi 100 anni",18334210345118484,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18334210345118484
39,,a.angy__,,4482796710,"2024-03-27 14:08:53",0,"@danj318 ma certo sempre pronti a commentare, se la gente si fa i cavoli suoi il mondo sarebbe più bello. Ma che ti importa a te ti come fa vedere i bambini",18335766874142509,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18335766874142509
40,,xhixhideliu,,45317219597,"2024-03-27 15:43:15",0,Auguri❤️,17933450060819781,https://www.instagram.com/xhixhideliu/,https://www.instagram.com/p/C42vt6Io3Ys/c/17933450060819781
41,,anthonylopez414,,8440574161,"2024-03-27 15:58:47",0,PRECIOUS❤️,18062969851519717,https://www.instagram.com/anthonylopez414/,https://www.instagram.com/p/C42vt6Io3Ys/c/18062969851519717
42,,lookatlucrifabi,,5848725300,"2024-03-27 16:05:29",0,"@realfrancolucia un nonno come te per loro è una garanzia",18055626580514942,https://www.instagram.com/lookatlucrifabi/,https://www.instagram.com/p/C42vt6Io3Ys/c/18055626580514942
43,,danj318,,219883972,"2024-03-27 16:27:59",0,"@a.angy__  se il mondo fosse fatto di gente più onesta staremmo tutti meglio.",18030920203759198,https://www.instagram.com/danj318/,https://www.instagram.com/p/C42vt6Io3Ys/c/18030920203759198
44,,a.angy__,,4482796710,"2024-03-27 16:42:30",0,"@danj318 non si tratta di essere onesti ma di dare pareri non richiesti e anche per la sincerità stanno modi e modi di dire le cose. Vada a fare la pettegola altrove",17952986699770231,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/17952986699770231
45,,sabr.in3542,,50488927288,"2024-03-27 16:52:59",0,beliii,18040108921775808,https://www.instagram.com/sabr.in3542/,https://www.instagram.com/p/C42vt6Io3Ys/c/18040108921775808
46,,marghee_titti,,33227033705,"2024-03-27 18:53:35",0,"@a.angy__ la conosco benissimo tutta la vicenda, entrambi non fanno più vedere i figli, quindi la cosa è reciproca, fa ridere che fino a ieri ce li mostravano in tutte le salse, facendoci entrare nella loro quotidianità. Se vuoi, eravamo affezionati.... E comunque stai calma non ho offeso nessuno e tu non sei una loro parente. Fly down e non te la prendere così a cuore dai...",18072038653484617,https://www.instagram.com/marghee_titti/,https://www.instagram.com/p/C42vt6Io3Ys/c/18072038653484617
47,,a.angy__,,4482796710,"2024-03-27 19:30:43",0,"No Chiara vorrebbe far vedere ai figli è Fedez che impone il contrario, evidentemente non ti sei informata bene evidentemente non ti sei informata evidentemente non ti sei informata bene.  Io non prendo a cuore la loro vicenda, ho detto che però  deve imparare a farsi i cavoli propri, perché se fossi tu al loro posto non pensa di farebbe piacere ricevere commenti sulla tua vita privata.",17985612956492820,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/17985612956492820
48,,ninettaon,,4773630219,"2024-03-27 19:48:23",0,"Ma basta! Auguri a Vittoria povera ed inconsapevole figura di questa pantomima",17937909440815198,https://www.instagram.com/ninettaon/,https://www.instagram.com/p/C42vt6Io3Ys/c/17937909440815198
49,,calbo.grazia,,1415717706,"2024-03-27 19:53:56",0,Auguriiiii,18026199694846411,https://www.instagram.com/calbo.grazia/,https://www.instagram.com/p/C42vt6Io3Ys/c/18026199694846411
50,,danj318,,219883972,"2024-03-27 20:41:37",0,"@a.angy__  ma altrove ci vada lei 😂😂😂",17918018606876564,https://www.instagram.com/danj318/,https://www.instagram.com/p/C42vt6Io3Ys/c/17918018606876564
51,,io_1984_eleonora,,6096284386,"2024-03-27 21:17:29",0,"A chi la lancia la torta 🍰?",17940973283802518,https://www.instagram.com/io_1984_eleonora/,https://www.instagram.com/p/C42vt6Io3Ys/c/17940973283802518
52,,marghee_titti,,33227033705,"2024-03-27 22:02:46",0,"@a.angy__ vita privata? fa già ridere così 😂 ed io tifo per una loro riconciliazione eh...sono i modi con cui ha scritto prima che non accetto. Poteva esprimere una sua opinione, senza essere scurrile. Saluti",17888223393003064,https://www.instagram.com/marghee_titti/,https://www.instagram.com/p/C42vt6Io3Ys/c/17888223393003064
53,,a.angy__,,4482796710,"2024-03-27 22:14:48",0,"Come se lei non avesse mai detto cazzo su signora mia, mica ho insultato la sua persona, ho solo detto di farsi gli affari suoi",18055659124508996,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/18055659124508996
54,,paulimausi77,,195477019,"2024-03-27 22:15:12",0,"Ich mag dich und deine Familie so sehr auch ihren Mann. Social Media und das hardcore Arbeiten hat alles kaputt gemacht. Du hattest alles und du konntest nicht aufhören. Alles Liebe für dich ❤",17867880555089316,https://www.instagram.com/paulimausi77/,https://www.instagram.com/p/C42vt6Io3Ys/c/17867880555089316
55,,donmangalahettiara,,18729437650,"2024-03-27 22:31:55",0,"So sweet your kid",17981623829650691,https://www.instagram.com/donmangalahettiara/,https://www.instagram.com/p/C42vt6Io3Ys/c/17981623829650691
56,,lilly_vesco,,1979376561,"2024-03-28 08:35:34",0,"Augurissimi principessa🩷🩷🩷🩷",17993783900356830,https://www.instagram.com/lilly_vesco/,https://www.instagram.com/p/C42vt6Io3Ys/c/17993783900356830
57,,marialisamessineo,,6095894074,"2024-03-28 09:08:55",0,"Auguri a questa bimba meravigliosa ❤️",18022029752316637,https://www.instagram.com/marialisamessineo/,https://www.instagram.com/p/C42vt6Io3Ys/c/18022029752316637
58,,rosa.mercuri.777,,8537640301,"2024-03-28 10:16:42",0,"Auguri ❤️❤️",18004596047453416,https://www.instagram.com/rosa.mercuri.777/,https://www.instagram.com/p/C42vt6Io3Ys/c/18004596047453416
59,,pastore.nunzia,,5582715038,"2024-03-28 11:03:46",0,"Auguri vittoria",17994082616355090,https://www.instagram.com/pastore.nunzia/,https://www.instagram.com/p/C42vt6Io3Ys/c/17994082616355090
60,,pastore.nunzia,,5582715038,"2024-03-28 11:04:31",0,"Tanti auguroni",17994390938341146,https://www.instagram.com/pastore.nunzia/,https://www.instagram.com/p/C42vt6Io3Ys/c/17994390938341146
61,,rossanaantinori,,6066945961,"2024-03-28 13:08:42",0,❤️,18309805603183293,https://www.instagram.com/rossanaantinori/,https://www.instagram.com/p/C42vt6Io3Ys/c/18309805603183293
62,,franca.fabio.7,,45368241899,"2024-03-28 14:54:12",0,"Auguri ❤️",18261783316227094,https://www.instagram.com/franca.fabio.7/,https://www.instagram.com/p/C42vt6Io3Ys/c/18261783316227094
63,,dina_col,,25543583341,"2024-03-28 16:48:54",0,"Auguroni Vittoria 🎂🎉🥳",18015915968331280,https://www.instagram.com/dina_col/,https://www.instagram.com/p/C42vt6Io3Ys/c/18015915968331280
64,,arancinonella,,44854209775,"2024-03-28 16:55:03",0,"AUGURI ❤️",17974865117680641,https://www.instagram.com/arancinonella/,https://www.instagram.com/p/C42vt6Io3Ys/c/17974865117680641
65,,caroline_barbielli,,50207635253,"2024-03-28 20:44:20",0,"Tantissimi auguroni 😍",18026435824966807,https://www.instagram.com/caroline_barbielli/,https://www.instagram.com/p/C42vt6Io3Ys/c/18026435824966807
66,,maria.costantinibianco,,50575336152,"2024-03-28 20:53:28",0,"❤️Auguriiiiii piccolina🎂🥳🎉🎊🎈",17876081418059165,https://www.instagram.com/maria.costantinibianco/,https://www.instagram.com/p/C42vt6Io3Ys/c/17876081418059165
67,,ragnoli_bon,,8269271428,"2024-03-29 06:58:45",0,❤❤❤❤❤,18281910391166904,https://www.instagram.com/ragnoli_bon/,https://www.instagram.com/p/C42vt6Io3Ys/c/18281910391166904
68,,patrizia_e_genny,,5333241263,"2024-03-29 08:32:23",0,"Augurissimi ❤️🍀",17917086734903236,https://www.instagram.com/patrizia_e_genny/,https://www.instagram.com/p/C42vt6Io3Ys/c/17917086734903236
69,,federicaberva,,2373445408,"2024-03-29 11:23:15",0,"@milenariccardo il suo papà dopo quello che ha fatto a chiara fa bene a starsene alla larga",18391926505078477,https://www.instagram.com/federicaberva/,https://www.instagram.com/p/C42vt6Io3Ys/c/18391926505078477
70,,federicaberva,,2373445408,"2024-03-29 11:24:30",0,"@simone_marc1 devo dirlo wl coglione del suo ex visto",18017826773173624,https://www.instagram.com/federicaberva/,https://www.instagram.com/p/C42vt6Io3Ys/c/18017826773173624
71,,federicaberva,,2373445408,"2024-03-29 11:40:57",0,"A chi si pone la domanda perché non fa più vedere i figli sappia che la sua non è una scelta ma un imposizione da parte della legge perché quel bastardo figlio di puttana di Fedez l ha diffidata dal farlo. Quindi non prendetevela con lei ma con quel coglione bastardo narcisista del suo ex. Per chi avesse X consiglio di andare a vedere il profilo della criminologa Roberta Bruzzone e di cercare il video in cui parla di Fedez. E vi posso garantire che le ha azzeccate tutte soprattutto quando dice che è un narcisista patologico che ha sposato Chiara solo per immagine pubblica e per soldi.",18020425040136034,https://www.instagram.com/federicaberva/,https://www.instagram.com/p/C42vt6Io3Ys/c/18020425040136034
72,,federicaberva,,2373445408,"2024-03-29 11:55:50",0,https://twitter.com/RobertaBruzzone/status/1760714141906395151?t=vi6q3wmeDYoqJpS16Xn97A&s=19,18051722023592955,https://www.instagram.com/federicaberva/,https://www.instagram.com/p/C42vt6Io3Ys/c/18051722023592955
73,,gigipeloso1956,,8328760726,"2024-03-29 16:39:11",0,❤️❤️,18021732556898382,https://www.instagram.com/gigipeloso1956/,https://www.instagram.com/p/C42vt6Io3Ys/c/18021732556898382
74,,lorymelis57,,5856617746,"2024-03-29 16:59:58",0,"Auguri 🎂❤️😘🤗🥳alla piccola e bellissima  vittoria",18072342082491014,https://www.instagram.com/lorymelis57/,https://www.instagram.com/p/C42vt6Io3Ys/c/18072342082491014
75,,gennaro.iencofastwebnet.it1514,,7306457160,"2024-03-29 19:31:37",0,Auguri,18054216925582045,https://www.instagram.com/gennaro.iencofastwebnet.it1514/,https://www.instagram.com/p/C42vt6Io3Ys/c/18054216925582045
76,,giovannaporra,,50125314997,"2024-03-29 21:57:07",0,❤️,18039585517744737,https://www.instagram.com/giovannaporra/,https://www.instagram.com/p/C42vt6Io3Ys/c/18039585517744737
77,,reneedelta,,1720582815,"2024-03-30 00:05:39",0,"Non capisco, perché continuate a mettere i contenuti data la situazione.  Non sarebbe meglio staccare per un pò?  Non sono ne una fan, ne una hater, ma mi dispiace vedere una mamma di due bambini innocenti ad affondare e dover leggere tante cose brutte sulla sua persona di persone insignificanti. Una pausa dagli social e pulizia dei followers dovreste fare, non a creare continui contenuti dove può commentare chiunque. La Chiara non ha finito, ma deve ripartire in modo migliore, non cercando di tenere a gala la barca bucata.",18022142932922813,https://www.instagram.com/reneedelta/,https://www.instagram.com/p/C42vt6Io3Ys/c/18022142932922813
78,,cv6679,,558659938,"2024-03-30 11:13:37",0,"Happy birthday❤❤",18074039266469235,https://www.instagram.com/cv6679/,https://www.instagram.com/p/C42vt6Io3Ys/c/18074039266469235
79,,pulciotto00yahoo.it,,3268371832,"2024-03-30 16:13:04",0,❤,17996059493553825,https://www.instagram.com/pulciotto00yahoo.it/,https://www.instagram.com/p/C42vt6Io3Ys/c/17996059493553825
80,,disar.mia.nte,,60859095630,"2024-03-30 16:50:56",0,"Amore vitto quanto cresci e diventi bella come la mamma ♥️",18026091886846961,https://www.instagram.com/disar.mia.nte/,https://www.instagram.com/p/C42vt6Io3Ys/c/18026091886846961
81,,terranovaantonella12,,2039755954,"2024-03-30 19:55:10",0,"Auguri piccina bella 💕🤩",17909137997847713,https://www.instagram.com/terranovaantonella12/,https://www.instagram.com/p/C42vt6Io3Ys/c/17909137997847713
82,,rubino_emanuela,,47420889278,"2024-03-30 20:23:15",0,"Io vorrei vedere quanti genitori modello ci sono qui che hanno da insegnare agli altri....mah",18327334873188600,https://www.instagram.com/rubino_emanuela/,https://www.instagram.com/p/C42vt6Io3Ys/c/18327334873188600
83,,mariarossanaonorati,,30879951528,"2024-03-30 20:24:18",0,"❤️ auguri piccola",17902211816882350,https://www.instagram.com/mariarossanaonorati/,https://www.instagram.com/p/C42vt6Io3Ys/c/17902211816882350
84,,pileggi307,,62769639446,"2024-03-31 04:40:36",0,"Aguri ❤️❤️❤️",17953966361646890,https://www.instagram.com/pileggi307/,https://www.instagram.com/p/C42vt6Io3Ys/c/17953966361646890
85,,giusyzingale73,,51078871929,"2024-03-31 12:23:31",0,"Auguri vitto🎊🎊🎊🎂🐣",18308360479147338,https://www.instagram.com/giusyzingale73/,https://www.instagram.com/p/C42vt6Io3Ys/c/18308360479147338
86,,missphotos_____,,4751468323,"2024-04-01 01:44:39",0,❤️❤️❤️❤️❤️❤️👏,18426726436030299,https://www.instagram.com/missphotos_____/,https://www.instagram.com/p/C42vt6Io3Ys/c/18426726436030299
87,,polimariangela,,2279615383,"2024-04-02 11:46:33",0,"Auguri Principessa 💖💖🎀🎀",18084654421436354,https://www.instagram.com/polimariangela/,https://www.instagram.com/p/C42vt6Io3Ys/c/18084654421436354
88,,viviana_dg88,,52292501071,"2024-04-02 12:32:01",0,"Commossa io 😭😭👏",18049636963616915,https://www.instagram.com/viviana_dg88/,https://www.instagram.com/p/C42vt6Io3Ys/c/18049636963616915
89,,fici49,,18063916950,"2024-04-02 18:59:17",0,"Tantissimi auguri di compleanno",18120440395356547,https://www.instagram.com/fici49/,https://www.instagram.com/p/C42vt6Io3Ys/c/18120440395356547
90,,hammadalialobade307,,55246782020,"2024-04-02 23:39:24",0,"Happy birthday to you",18013200563513883,https://www.instagram.com/hammadalialobade307/,https://www.instagram.com/p/C42vt6Io3Ys/c/18013200563513883
91,,rosgar60,,31605879171,"2024-04-03 06:48:32",0,"Auguri reginetta bella",18081661702453394,https://www.instagram.com/rosgar60/,https://www.instagram.com/p/C42vt6Io3Ys/c/18081661702453394
92,,gioiaromagnoli,,34994788551,"2024-04-03 18:42:42",0,"Chiara mostra il volto dei tuoi figli. Ce basta😡",18016772360029705,https://www.instagram.com/gioiaromagnoli/,https://www.instagram.com/p/C42vt6Io3Ys/c/18016772360029705
93,,gioiaromagnoli,,34994788551,"2024-04-03 18:43:42",0,"Stai esagerando!!!!!",18407497192071327,https://www.instagram.com/gioiaromagnoli/,https://www.instagram.com/p/C42vt6Io3Ys/c/18407497192071327
94,,sandra.conti.336,,7087335490,"2024-04-04 13:04:59",0,"Auguri alla piccola ✌",17995643051613098,https://www.instagram.com/sandra.conti.336/,https://www.instagram.com/p/C42vt6Io3Ys/c/17995643051613098
95,,beckyhutabara,,6081734217,"2024-04-05 00:23:10",0,"@a.angy__ apakah mereka sudah bercerai¿",18134787682323969,https://www.instagram.com/beckyhutabara/,https://www.instagram.com/p/C42vt6Io3Ys/c/18134787682323969
96,,a.angy__,,4482796710,"2024-04-05 07:52:35",0,"are getting a divorce",17918297258902498,https://www.instagram.com/a.angy__/,https://www.instagram.com/p/C42vt6Io3Ys/c/17918297258902498
97,,delga92,,529867448,"2024-04-07 06:50:40",0,😍😍😍😍😍😍,18238903612301494,https://www.instagram.com/delga92/,https://www.instagram.com/p/C42vt6Io3Ys/c/18238903612301494
98,,iamrenzot,,56254789651,"2024-04-08 05:42:42",0,"Auguri 🎂❤️",18039950419773292,https://www.instagram.com/iamrenzot/,https://www.instagram.com/p/C42vt6Io3Ys/c/18039950419773292
99,,ciocepatty,,5949670875,"2024-04-08 06:17:35",0,"Quanto mi dispiace vedere tutto questo odio verso te, i bambini e Fedez. La cattiveria o invidia non ha mai fine 💔",17958817091745995,https://www.instagram.com/ciocepatty/,https://www.instagram.com/p/C42vt6Io3Ys/c/17958817091745995
100,,marylincvx100,,3026136708,"2024-04-08 13:46:20",0,"Dov'è Paloma!!!",18083575090449114,https://www.instagram.com/marylincvx100/,https://www.instagram.com/p/C42vt6Io3Ys/c/18083575090449114
