,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
27,,edo_rline92,,48967135280,"2023-12-31 00:55:40",0,"PROSSIMO ANNO DA PANDORI ? 😂",17948963624741881,https://www.instagram.com/edo_rline92/,https://www.instagram.com/p/CzBkB_0o4ER/c/17948963624741881
28,,9fabdav,,261697202,"2023-12-31 22:10:13",0,"Era meglio un vestito alla Banda Bassotti",17932793669751693,https://www.instagram.com/9fabdav/,https://www.instagram.com/p/CzBkB_0o4ER/c/17932793669751693
29,,cristianone72,,1772584410,"2024-01-01 16:49:14",0,"Che bei balocchi 😂",18041266240612645,https://www.instagram.com/cristianone72/,https://www.instagram.com/p/CzBkB_0o4ER/c/18041266240612645
30,,fabio.valle.italy,,4325725512,"2024-01-01 17:12:59",0,"L'anno prossimo vestite Chiara da Arsenio Lupin.",18135747619315268,https://www.instagram.com/fabio.valle.italy/,https://www.instagram.com/p/CzBkB_0o4ER/c/18135747619315268
31,,farfalle_al_pesto,,1505039041,"2024-01-01 17:56:57",0,"Salvate il cane",18070103914457632,https://www.instagram.com/farfalle_al_pesto/,https://www.instagram.com/p/CzBkB_0o4ER/c/18070103914457632
32,,l2c_noumea,,4848415597,"2024-01-02 09:47:49",0,Ladra,18037450378596556,https://www.instagram.com/l2c_noumea/,https://www.instagram.com/p/CzBkB_0o4ER/c/18037450378596556
33,,_sus__boy_,,8648603558,"2024-01-02 13:28:56",0,"@alessandrarandone_ a me ha rovinato la giornata",18005956433335683,https://www.instagram.com/_sus__boy_/,https://www.instagram.com/p/CzBkB_0o4ER/c/18005956433335683
34,,alessandrarandone_,,1695685546,"2024-01-02 13:29:33",0,succede,18405098677026135,https://www.instagram.com/alessandrarandone_/,https://www.instagram.com/p/CzBkB_0o4ER/c/18405098677026135
35,,_sus__boy_,,8648603558,"2024-01-02 13:33:41",0,"@damianoaugliera vai a letto pesce lesso",17881241783990965,https://www.instagram.com/_sus__boy_/,https://www.instagram.com/p/CzBkB_0o4ER/c/17881241783990965
36,,anna__dangelo,,1827545104,"2024-01-02 15:24:46",0,"La banda bassotti",17858794038083038,https://www.instagram.com/anna__dangelo/,https://www.instagram.com/p/CzBkB_0o4ER/c/17858794038083038
37,,mantelli.alessio,,60378427337,"2024-01-03 00:55:34",0,"E ANCHE QUI TRUFFAVA TUTTI FINGENDOSI UN UOMO BAFFUTO DI NOME LUIGIS.....CHE SCANDALO!!!",17862583125068094,https://www.instagram.com/mantelli.alessio/,https://www.instagram.com/p/CzBkB_0o4ER/c/17862583125068094
38,,giuscontini76,,49285413855,"2024-01-04 21:04:26",0,"La famiglia pandoro",18007075487052378,https://www.instagram.com/giuscontini76/,https://www.instagram.com/p/CzBkB_0o4ER/c/18007075487052378
39,,segnanimarilena,,5402882290,"2024-01-08 22:16:38",0,😂😂😂😂😂,18047509231517670,https://www.instagram.com/segnanimarilena/,https://www.instagram.com/p/CzBkB_0o4ER/c/18047509231517670
40,,gerrygal68,,7096490031,"2024-01-09 19:29:11",0,"I SUPER MARIO MERDEZ!!",17871756258027945,https://www.instagram.com/gerrygal68/,https://www.instagram.com/p/CzBkB_0o4ER/c/17871756258027945
41,,francescabodda,,13111938637,"2024-01-10 00:16:57",0,IMBARAZZANTI😮,18019430131987454,https://www.instagram.com/francescabodda/,https://www.instagram.com/p/CzBkB_0o4ER/c/18019430131987454
42,,gimpeo,,5397396371,"2024-01-10 22:02:26",0,"La banda bassotti",18006329543209313,https://www.instagram.com/gimpeo/,https://www.instagram.com/p/CzBkB_0o4ER/c/18006329543209313
43,,antonio.supino.165,,25098387372,"2024-01-11 08:59:45",0,"Mi sembra giusto che dei pagliacci 🤡 si mostrano come tali sono …",18403340032050264,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/18403340032050264
44,,antonio.supino.165,,25098387372,"2024-01-11 09:01:28",0,"@insta_cister di una faglia di 🤡🤡🤡🤡 e tu povero sarai dello stesso livello …  li volete far passare come fenomeni ma ricordati che giusto al circo posso stare …",18252490111227485,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/18252490111227485
45,,antonio.supino.165,,25098387372,"2024-01-11 09:04:28",0,"@brendaathanth si per inculare i poveri deficenti  che li sostengono …",18025007623746454,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/18025007623746454
46,,antonio.supino.165,,25098387372,"2024-01-11 09:05:34",0,"@peppe_costa_46 e cosa avrebbero fatto???? A parte figure di merda a tutt andare ..???? L ultimo il pandoro ????",18307638247134095,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/18307638247134095
47,,antonio.supino.165,,25098387372,"2024-01-11 09:07:48",0,"Un impero ??? Tra poco l impero va in rovina e sarebbero i più morti di fame d Italia se mai dovessero cercarsi un lavoro.. giusto a pulire i cessi delle stazioni possono fare sti 2 🤡🤡",18016338848010283,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/18016338848010283
48,,fragolinatrash,,26276573151,"2024-01-11 10:46:35",0,"@antonio.supino.165 ma smettila.. siete noiosi 😂😂 e ignoranti 😂",18034961392665490,https://www.instagram.com/fragolinatrash/,https://www.instagram.com/p/CzBkB_0o4ER/c/18034961392665490
49,,esteresteban9,,17804657201,"2024-01-11 19:10:44",0,"Familia muy artificial",17914980278854637,https://www.instagram.com/esteresteban9/,https://www.instagram.com/p/CzBkB_0o4ER/c/17914980278854637
50,,auto_moto_topcar,,28217641213,"2024-01-12 17:28:08",0,"Ohi ohi i follower scappano ?",18068729950462100,https://www.instagram.com/auto_moto_topcar/,https://www.instagram.com/p/CzBkB_0o4ER/c/18068729950462100
51,,ciro_capibara,,60027554719,"2024-01-13 22:44:23",0,"@_robysia__ hai ragione fanno paura sorella",18052714960540449,https://www.instagram.com/ciro_capibara/,https://www.instagram.com/p/CzBkB_0o4ER/c/18052714960540449
