,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
22,,migliorepatrizia9,,4708172186,"2023-11-19 19:45:15",0,❤️❤️❤️❤️❤️❤️❤️❤️❤️,18014255719949390,https://www.instagram.com/migliorepatrizia9/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18014255719949390
23,,francacolombo58,,54119589616,"2023-11-19 19:58:30",0,"Deve essere orrendo stare sempre sotto i riflettori, vestiti per fare pubblicità, certo è una scelta, ma a quante rinunce ti porta questa scelta, stare coi figli senza metterti in posa, io mi sono trovata anni fa a fare una scelta non ho avuto dubbi, è stato faticoso,ma vuoi mettere vedere crescere i tuoi figli senza essere obbligata ad essere sempre perfetta:)",17885914049959741,https://www.instagram.com/francacolombo58/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17885914049959741
24,,lindsaye123183,,10124308489,"2023-11-19 20:50:01",0,"Cute but not proper English.",17963317082529522,https://www.instagram.com/lindsaye123183/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17963317082529522
25,,patrizia.rossi19,,54200484744,"2023-11-19 20:50:05",0,❤️,18029736175674044,https://www.instagram.com/patrizia.rossi19/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18029736175674044
26,,antonellazigolillo,,6653970745,"2023-11-19 21:00:16",0,"Brutta bestia,la gelosia 🔥🔥",18288839437198261,https://www.instagram.com/antonellazigolillo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18288839437198261
27,,eleonora.giordano.92102,,6817968240,"2023-11-19 21:26:59",0,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,17913774818832900,https://www.instagram.com/eleonora.giordano.92102/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17913774818832900
28,,patriziamarial,,3596713567,"2023-11-19 23:41:18",0,"Il giardino  d?",18070429900442763,https://www.instagram.com/patriziamarial/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18070429900442763
29,,iejsacarlo,,8033528490,"2023-11-19 23:45:44",0,"@marisa_serrani71 a parte che mi viene mal di testa per comprendere il tuo messaggio, poi penso non capirò mai se non vi piacciono perché finite nei loro profili a scrivere 🤡",18209134849284846,https://www.instagram.com/iejsacarlo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18209134849284846
30,,iejsacarlo,,8033528490,"2023-11-19 23:48:38",0,"@ziamaalee tu che attacchi una bambina sei non piccolo, ma minuscolo 🤮",18034280923563981,https://www.instagram.com/iejsacarlo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18034280923563981
31,,patriziab20,,4744272679,"2023-11-20 01:43:36",0,Beautiful💞💞💞💞💞💞,18017525746779808,https://www.instagram.com/patriziab20/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18017525746779808
32,,colasuonnobrigida,,58105333221,"2023-11-20 03:39:23",0,"Siete meravigliosi ❤️❤️❤️❤️❤️",18244768492227916,https://www.instagram.com/colasuonnobrigida/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18244768492227916
33,,odettabon,,11313076847,"2023-11-20 06:31:04",0,"@quiquoquaz 🤣🤣🤣",18012606985994459,https://www.instagram.com/odettabon/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18012606985994459
34,,annypenta,,9395340776,"2023-11-20 08:17:09",0,😜,18007459793116840,https://www.instagram.com/annypenta/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18007459793116840
35,,contianita79,,602949719,"2023-11-20 09:57:25",0,"@martinadstefano circo sull'acqua....",18016228018939588,https://www.instagram.com/contianita79/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18016228018939588
36,,francesca_zugarelli_,,16430350804,"2023-11-20 12:41:22",0,"I biondi più belli 😍😍😍😍",17942684387735500,https://www.instagram.com/francesca_zugarelli_/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17942684387735500
37,,polimariangela,,2279615383,"2023-11-20 12:50:27",0,❤️❤️❤️❤️❤️❤️❤️,17963101697530367,https://www.instagram.com/polimariangela/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17963101697530367
38,,pascolinie,,3178385120,"2023-11-20 13:30:53",0,❤️,18026816302751388,https://www.instagram.com/pascolinie/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18026816302751388
39,,sorci.giusi,,60148006227,"2023-11-20 14:07:12",0,"Bella famiglia, ciao",17915246501836194,https://www.instagram.com/sorci.giusi/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17915246501836194
40,,dearcatonino,,35950175214,"2023-11-20 15:09:14",0,❤️❤️❤️❤️❤️,18099869104327794,https://www.instagram.com/dearcatonino/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18099869104327794
41,,gdc11_11_62,,1619668310,"2023-11-20 15:51:34",0,"@marisa_serrani71 se davvero non ti interessasse nulla non staresti qui a precisarlo.",17938172975656284,https://www.instagram.com/gdc11_11_62/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17938172975656284
42,,gdc11_11_62,,1619668310,"2023-11-20 15:53:51",0,"@marisa_serrani71 esatto...... allora perché perdi tempo a scrivere a persone che non ti interessano ? Una perdita di tempo inutile non trovi  Glissa",17873916530996463,https://www.instagram.com/gdc11_11_62/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17873916530996463
43,,gdc11_11_62,,1619668310,"2023-11-20 15:55:06",0,"@paolacasanova7 ass giusto il tuo pensiero.  Condivido",17899710362913384,https://www.instagram.com/gdc11_11_62/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17899710362913384
44,,gdc11_11_62,,1619668310,"2023-11-20 15:59:26",0,"@giulianapiergentili  l italiano non è la sua lingua.  È talmente arrabbiata e scontenta verso la vita che pur di seminare astio scrive a vanvera",18014129194969063,https://www.instagram.com/gdc11_11_62/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18014129194969063
45,,beacortinaspardo,,3688227232,"2023-11-20 16:08:58",0,❤️❤️❤️❤️❤️😍😍😍😍,17876207102990326,https://www.instagram.com/beacortinaspardo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17876207102990326
46,,annamariamartina56,,6071405121,"2023-11-20 16:35:44",0,"L invidia è una brutta bestia",17882874212966812,https://www.instagram.com/annamariamartina56/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17882874212966812
47,,metenisari,,743077627,"2023-11-20 16:49:46",0,"Sane design like @hotelderussie 😅🙌",17923909310716810,https://www.instagram.com/metenisari/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17923909310716810
48,,kanamoda1,,63150359232,"2023-11-20 18:30:17",0,Beatiful,18011273552069358,https://www.instagram.com/kanamoda1/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18011273552069358
49,,ale.gaie,,7094931106,"2023-11-20 20:00:17",0,"E lei mangia  troppo carina 😍😍😍😍😍😍",17993702636183000,https://www.instagram.com/ale.gaie/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17993702636183000
50,,isaflorfleckarruda,,53237081572,"2023-11-20 20:30:28",0,😍😍beautiful,17923566680801993,https://www.instagram.com/isaflorfleckarruda/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17923566680801993
51,,pischedda_paolo,,33533320904,"2023-11-20 20:32:32",0,"Leone ormai sa l'inglese già meglio di me",17944358003724903,https://www.instagram.com/pischedda_paolo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17944358003724903
52,,all_i_need_._,,58929383461,"2023-11-21 00:14:37",0,"dato il potere mediatico che ha/dovrebbe avere/sostiene di avere, mi sarei aspettata una parolina per Giulia, mentre tutta la Nazione segue questa vicenda, Lei fa finta di niente. Non ho apprezzato. non bombardatemi per favore.",17879399168984380,https://www.instagram.com/all_i_need_._/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17879399168984380
53,,cinzia.calzavara.37,,59697957956,"2023-11-21 00:38:14",0,❤️❤️❤️,17984145296335131,https://www.instagram.com/cinzia.calzavara.37/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17984145296335131
54,,annamariaalbertazzi,,15040293784,"2023-11-21 01:03:42",0,"Sempre più botulino, fra un po le scoppia il viso",18215406472269238,https://www.instagram.com/annamariaalbertazzi/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18215406472269238
55,,erminiafornara,,7406109087,"2023-11-21 02:26:30",0,"@marisa_serrani71 se non ti interessa  nessuno ti obbliga a seguirla..",17944860791632815,https://www.instagram.com/erminiafornara/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17944860791632815
56,,e.rondoni,,55487940744,"2023-11-21 04:33:11",0,"@marisa_serrani71 ma manco più la scuola dell'obbligo fate???😮😮",18090378034377701,https://www.instagram.com/e.rondoni/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18090378034377701
57,,joasia_asia_w,,1270286701,"2023-11-21 06:31:40",0,😍😍😍😍,17935667672668416,https://www.instagram.com/joasia_asia_w/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17935667672668416
58,,ornella_zamboni,,5887703710,"2023-11-21 07:12:42",0,"Tutta invidia",17944481609727637,https://www.instagram.com/ornella_zamboni/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17944481609727637
59,,lillotta61,,1650197614,"2023-11-21 08:33:10",0,❤️,17994031856174261,https://www.instagram.com/lillotta61/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17994031856174261
60,,lynaecarelse,,6064190748,"2023-11-21 08:48:55",0,Wow,17969866127637223,https://www.instagram.com/lynaecarelse/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17969866127637223
61,,az.agr.sgro,,8452868826,"2023-11-21 09:26:56",0,❤️❤️❤️❤️,18025633120655609,https://www.instagram.com/az.agr.sgro/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18025633120655609
62,,angela.buccinoo,,35055044858,"2023-11-21 10:57:26",0,"@ziamaalee è una bambina piccola che deve fare . Lei non ha di sicuro ancora le facoltà di poter scegliere",18030326689673124,https://www.instagram.com/angela.buccinoo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18030326689673124
63,,salanderp,,1441295322,"2023-11-21 13:34:50",0,😍😍😍❤️❤️❤️,17883492206969559,https://www.instagram.com/salanderp/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17883492206969559
64,,kalieferra,,29233611127,"2023-11-21 15:42:51",0,"Siete bellissimiiiiiiiiiiiiiiiiiiiiiiii",18027009832742494,https://www.instagram.com/kalieferra/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18027009832742494
65,,emanuelaridolfi46,,31152822629,"2023-11-21 16:50:55",0,"Che belli che siete",18025033783675314,https://www.instagram.com/emanuelaridolfi46/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18025033783675314
66,,alfredo.russo3,,49658288344,"2023-11-21 20:14:14",0,😃✌✌,17975565326626836,https://www.instagram.com/alfredo.russo3/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17975565326626836
67,,alfredo.russo3,,49658288344,"2023-11-21 20:14:19",0,❤❤❤❤❤,18000652829219118,https://www.instagram.com/alfredo.russo3/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18000652829219118
68,,milena.petrarca.9,,45385188879,"2023-11-22 08:21:27",0,"siete MERAVIGLIOSI ❤️🙌",18012319201875284,https://www.instagram.com/milena.petrarca.9/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18012319201875284
69,,mirella.bellini.10,,31692820075,"2023-11-22 22:23:26",0,❤️,18083274061398351,https://www.instagram.com/mirella.bellini.10/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18083274061398351
70,,claudializa51,,38782951142,"2023-11-23 06:17:33",0,"La vitto maravillosa 😍❤️❤️❤️",18014656171834477,https://www.instagram.com/claudializa51/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18014656171834477
71,,toniatmont.music,,9001612346,"2023-11-23 18:58:52",0,"Wow ,meravigliosi❤️❤️❤️",17947860143619009,https://www.instagram.com/toniatmont.music/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17947860143619009
72,,stellamondiale,,550837671,"2023-11-23 19:44:35",0,"@marisa_serrani71 ma tutta questa cattiveria da dove ti esce ? Poi l’italiano la stai distruggendo ( ah io sn straniera e ti supero )",18120322126325993,https://www.instagram.com/stellamondiale/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18120322126325993
73,,morghyna93,,1018568130,"2023-11-24 01:01:04",0,"Come tt le famiglie anche loro vanno al circolo. Voi criticate sempre e comunque",18226720390247121,https://www.instagram.com/morghyna93/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18226720390247121
74,,djizzobeni,,61590105280,"2023-11-24 13:35:41",0,"Bby ♥️🤲",17899027961834909,https://www.instagram.com/djizzobeni/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17899027961834909
75,,danida_74,,4539726510,"2023-11-24 13:57:10",0,"@ziamaalee Sta individua piccola???? Ma come ti permetti?? È una bambina dolcissima. Ma che razza di modo di chiamare una bambina hai?",18005011586163508,https://www.instagram.com/danida_74/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18005011586163508
76,,danida_74,,4539726510,"2023-11-24 13:58:29",0,"@martinadstefano siamo sempre andati tutti al circo e non siamo cresciuti sconvolti!!",17937031838663276,https://www.instagram.com/danida_74/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17937031838663276
77,,danida_74,,4539726510,"2023-11-24 14:00:09",0,"Non lo hai capito che questo è lavoro e che le sorti della Palestina non dipendono da lei????",17975226503483297,https://www.instagram.com/danida_74/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17975226503483297
78,,fran_cabene24,,53110125881,"2023-11-24 16:13:27",0,"@marisa_serrani71 mi fai compassione🤮🤮",18269394241167641,https://www.instagram.com/fran_cabene24/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18269394241167641
79,,fran_cabene24,,53110125881,"2023-11-24 16:14:06",0,"@ziamaalee che demente...sei vomitevole🤮🤮🤮🤮",17998650176100099,https://www.instagram.com/fran_cabene24/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17998650176100099
80,,fran_cabene24,,53110125881,"2023-11-24 16:14:58",0,"Penso proprio sappia fare solo quello...",17874533241005277,https://www.instagram.com/fran_cabene24/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17874533241005277
81,,fran_cabene24,,53110125881,"2023-11-24 16:16:04",0,"@danida_74 è una povera demente🤮🤮",18028192981701705,https://www.instagram.com/fran_cabene24/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18028192981701705
82,,fran_cabene24,,53110125881,"2023-11-24 16:17:35",0,"@martinadstefano ho sempre portato i miei figli al circo, e credimi, non hanno avuto nessun trauma😂😂😂",17983557590532970,https://www.instagram.com/fran_cabene24/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17983557590532970
83,,robertamidossi,,32997078818,"2023-11-24 19:52:31",0,"@ziamaalee tu invece con mezzo neurone non ti vergogni a criticare una bambina? Sciacquati la bocca con la candeggina prima di parlare male dei bambini",18017598784901724,https://www.instagram.com/robertamidossi/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18017598784901724
84,,robertamidossi,,32997078818,"2023-11-24 19:54:34",0,"@martinadstefano parlò la Montessori",18060292153470867,https://www.instagram.com/robertamidossi/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18060292153470867
85,,iamlazoe,,4343128019,"2023-11-24 20:38:10",0,"Adoro Vito, sempre che mangia 😂❤️",17976974669455781,https://www.instagram.com/iamlazoe/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17976974669455781
86,,lauradangelooo,,55083854270,"2023-11-25 08:45:20",0,"che belliiiii",17911131218778881,https://www.instagram.com/lauradangelooo/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17911131218778881
87,,graziella_1965,,8245079669,"2023-11-25 09:42:01",0,"Tantissimi auguri",18025356112806735,https://www.instagram.com/graziella_1965/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18025356112806735
88,,dinesh.dhandadishu143,,4464901850,"2023-11-27 18:09:03",0,👏👏👏Awesome,17982073136343668,https://www.instagram.com/dinesh.dhandadishu143/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17982073136343668
89,,clara.petruzzelli,,593243752,"2023-11-27 20:49:49",0,"Che meraviglia😍",17990340680254491,https://www.instagram.com/clara.petruzzelli/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17990340680254491
90,,stefania_ferre6,,25759600474,"2023-11-29 09:47:39",0,"@paolacasanova7 👏",18017237485796575,https://www.instagram.com/stefania_ferre6/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18017237485796575
91,,kumarvikram822,,1738227950,"2023-11-30 15:59:25",0,"аап бахут ачы хо",17910374726785566,https://www.instagram.com/kumarvikram822/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17910374726785566
92,,claudia__sani,,6769646197,"2023-11-30 19:34:27",0,"@marisa_serrani71 cosa ci fai qua? Se non mi piace una persona non mi viene minimamente di andare a guardarla. Invidia portala via😮",18034547161634788,https://www.instagram.com/claudia__sani/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18034547161634788
93,,danida_74,,4539726510,"2023-12-01 16:00:42",0,"@marisa_serrani71 Forse non ti sei accorta che sei nel suo profilo e che nessuno ti ha chiesto di seguirla. Lei nel suo profilo può postare quello che le pare come tu nel tuo o chiunque altro nel proprio.",18037913185614877,https://www.instagram.com/danida_74/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18037913185614877
94,,macalusopina,,53085838673,"2023-12-03 17:20:11",0,"@marisa_serrani71 e come mai commenti? Commentare equivale a seguire",18013210045869202,https://www.instagram.com/macalusopina/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18013210045869202
95,,macalusopina,,53085838673,"2023-12-03 17:22:57",0,"@ziamaalee sta individua che ostenta cuori critica una bambina, ma si può, zia del male!",18041504560603522,https://www.instagram.com/macalusopina/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18041504560603522
96,,ornella_rabaglia,,57866834087,"2023-12-08 13:12:08",0,"@marisa_serrani71 ma come scrivi, rileggi quello che hai scritto. Ma se la Ferragni ti ha stancata cos ala segui. Sei curiosa e allo stesso tempo gelosa😂😂😂ma valla a capire la gente, è come tirarsi una martellata sul dito sapendo che fa male😂😂😂",18011661326080494,https://www.instagram.com/ornella_rabaglia/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18011661326080494
97,,niurka.martinez.artista,,1538488803,"2023-12-19 20:15:11",0,❤️❤️❤️,17918646650836427,https://www.instagram.com/niurka.martinez.artista/,https://www.instagram.com/p/Czx_xjuoT7Y/c/17918646650836427
98,,ezra.ronit,,5506445224,"2023-12-19 20:45:59",0,🤮,18006757010509992,https://www.instagram.com/ezra.ronit/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18006757010509992
99,,luizaduarte_oficial,,3113914211,"2024-01-06 20:16:43",0,❤️,18057212581506217,https://www.instagram.com/luizaduarte_oficial/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18057212581506217
100,,rosi.prop,,13632911801,"2024-01-20 20:53:18",0,❤️,18035076328701410,https://www.instagram.com/rosi.prop/,https://www.instagram.com/p/Czx_xjuoT7Y/c/18035076328701410
