,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
23,,g.io.i.a,,37747156879,"2024-01-20 18:31:21",0,"@cristianbarbierikc intendi la madre? Ho letto di persone che sono state bloccate. Beh un bel lavoro mettersi a leggere tutti i commenti e bloccare... ma beh, non avendo loro granché  da fare....possono. impiegare il loro tempo così. Strano, ora megg",17854620756102781,https://www.instagram.com/g.io.i.a/,https://www.instagram.com/p/C0_wGLQIKPK/c/17854620756102781
24,,g.io.i.a,,37747156879,"2024-01-20 18:35:12",0,"@my_first_name_is_free_dom dicevo  che ora, ""stranamente,"", si sono messe a leggere i mex dei comuni mortali. Prima, però,  non erano degni di nota... cmq a diventare ridicoli è  un attimo. Tutte le sorelle e la madre farebbero bene a prendersi un bello stop social. Farebbero  davvero  una figura migliore.",18096273970383894,https://www.instagram.com/g.io.i.a/,https://www.instagram.com/p/C0_wGLQIKPK/c/18096273970383894
25,,g.io.i.a,,37747156879,"2024-01-20 18:39:10",0,"@randazzo_010 ma che c'entra avere una famiglia a carico? Scusami  mi sembra  senza senso. La famiglia a carico l ha sempre avuta,  anche quando ha pubblicato  immagini,video che andavano  un po' contro il concetto  moralistico  di famiglia. Sa bene la fama che ha. Ha guadagnato  fama e soldi grazie ai social e allora devi  accettare di essere massacrata. Perché alla fine arricchirsi  dichiarando, a quanto  pare, una realtà  non proprio linda come sembrerebbe essere... beh. È",17903526437840802,https://www.instagram.com/g.io.i.a/,https://www.instagram.com/p/C0_wGLQIKPK/c/17903526437840802
26,,g.io.i.a,,37747156879,"2024-01-20 18:39:37",0,"@g.io.i.a irrispettoso verso chi ti ha permesso  di lavorare!",18026943358879911,https://www.instagram.com/g.io.i.a/,https://www.instagram.com/p/C0_wGLQIKPK/c/18026943358879911
27,,sprjng.dxy,,1020718977,"2024-01-20 18:42:37",0,"@melymel_234 Lo sai che commentando il suo post stai aiutando a guadagnare vero?",18030165808701551,https://www.instagram.com/sprjng.dxy/,https://www.instagram.com/p/C0_wGLQIKPK/c/18030165808701551
28,,randazzo_010,,32806494844,"2024-01-20 18:46:52",0,"Perdonami, quindi tu stai dicendo che DEVI ACCETTARE di ESSERE MASSACRATA? Ma vi siete bevuti il cervello! Nessuno mai dovrebbe sentirsi in dovere di essere massacrata. Io credo che nessuno a parte ambo le parti sanno REALMENTE com’è andata, il polverone mediatico a cui vi affidate ne ha altrettanto profitto, ci guadagna nell’amplificare quanto successo. Dico solo che aldilà di tutto dall’altra parte c’è una persona, che sicuramente ha sbagliato e ne pagherà le conseguenze per un bel po’, ma non per questo deve essere massacrato, l’odio delle persone ha un impatto a livello celebrale incredibile, e potrebbe senz’altro essere riversato sui bambini questo malessere. Ho solo detto che UMANAMENTE è sbagliato massacrare una persona psicologicamente. Svegliatevi",18416126044016479,https://www.instagram.com/randazzo_010/,https://www.instagram.com/p/C0_wGLQIKPK/c/18416126044016479
29,,mhaissar_abdelhadi_,,7140179199,"2024-01-20 19:03:05",0,"مساء الخير : ciao 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",18018268138883771,https://www.instagram.com/mhaissar_abdelhadi_/,https://www.instagram.com/p/C0_wGLQIKPK/c/18018268138883771
30,,francyza85,,216860099,"2024-01-20 19:10:43",0,"Ma mica li leggono loro! Ha un’agenzia che la sta seguendo…che se ci pensi è ancora peggio! Super strategia proprio 😂",17874581540984658,https://www.instagram.com/francyza85/,https://www.instagram.com/p/C0_wGLQIKPK/c/17874581540984658
31,,hellomarta_,,27262275,"2024-01-20 19:40:01",0,"And it‘s not only the backlash from the community but all the sponsors must be so angry and doing crisis management. Think of all the money they spent on ads with her. L’Oréal, Nespresso… I follow over ten years from her second post on tbs blog and as a long time follower I am so disappointed how she presented herself and how she handles this now. But who cares what your community thinks, when you can sleep on silk in your Villa at lake como right?",18013162559145734,https://www.instagram.com/hellomarta_/,https://www.instagram.com/p/C0_wGLQIKPK/c/18013162559145734
32,,nella_bottega_delle_unghie22,,52275906094,"2024-01-20 19:56:32",0,♥️,18015547241310959,https://www.instagram.com/nella_bottega_delle_unghie22/,https://www.instagram.com/p/C0_wGLQIKPK/c/18015547241310959
33,,nina_cadeddu,,53782416445,"2024-01-20 19:59:59",0,"Stai divorziando finalmente?",18302878357121003,https://www.instagram.com/nina_cadeddu/,https://www.instagram.com/p/C0_wGLQIKPK/c/18302878357121003
34,,rosi.prop,,13632911801,"2024-01-20 20:46:25",0,❤️❤️❤️❤️,17947054259646111,https://www.instagram.com/rosi.prop/,https://www.instagram.com/p/C0_wGLQIKPK/c/17947054259646111
35,,emamar61,,288130728,"2024-01-20 21:31:53",0,❤️,18393210898066612,https://www.instagram.com/emamar61/,https://www.instagram.com/p/C0_wGLQIKPK/c/18393210898066612
36,,madonna_ciccone__,,2957637088,"2024-01-20 21:57:52",0,"Ma per favore",18012229409170352,https://www.instagram.com/madonna_ciccone__/,https://www.instagram.com/p/C0_wGLQIKPK/c/18012229409170352
37,,sof_fusa__,,53520907674,"2024-01-20 21:59:36",0,"@luca_attoni tu sei pazzo",18036691138663454,https://www.instagram.com/sof_fusa__/,https://www.instagram.com/p/C0_wGLQIKPK/c/18036691138663454
